chat_id	dialogue
14415726	"Пользователь: Добрый день! Подскажите пожалуйста в какие бюджеты платить налог на прибыль по майнингу ООО?
Оператор: Здравствуйте, Наталья Юрьевна
Оператор: Минуту, пожалуйста
Оператор: Налог на прибыль всегда распределяется в два бюджета: федеральный и региональный, независимо от вида хозяйственных операций: 
Пользователь: Простите пожалуйста, я тут ответа не увидела. Вопрос возник в связи с тем, что когда в 1с выбирается признак 13 операции с цифровой валютой, программа считает только 8 процентов
Оператор: Минуту. 
Оператор: С доходов в виде получаемой в результате майнинга цифровой валюты организации должны уплачивать налог на прибыль по общей ставке в размере 25%. 
Оператор: Вы можете оценить мой ответ в конце диалога
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14415752	"Пользователь: фсбу
Оператор: Здравствуйте, Ирина Васильевна
Оператор: Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск 
Нет: Пользователь оценил чат
Пользователь: уточнить
Пользователь: Ошибка
Оператор: Уточните, пожалуйста, вашу ситуацию и вопрос.
Оператор: Как составить и проверить бухгалтерскую отчетность по всем ФСБУ 
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14415786	"Пользователь: Добрый день! Вопрос: вы реализуем товары розничным покупателям. Может ли мы ставить в книге продаж КВО 01, а не 26 при регистрации счетов-фактур покупателям физлицам без указания ИНН этих физлиц? Нам так удобно
Оператор: Здравствуйте, Олеся Супоновна
Пользователь: Либо это считается ошибкой и надо ставить код 26?
Пользователь: Какие последствия?
Оператор: Уже ищу ответ. Подождите, пожалуйста.
Оператор: Когда заполняете журнал учета полученных и выставленных счетов-фактур, используйте коды видов операций, которые утверждены приказом ФНС от 14.03.2016 № ММВ-7-3/136. Если сомневаетесь в каких-то кодах, посмотрите приложение к письму ФНС от 20.09.2016 № СД-4-3/17657. Специалисты ведомства на примерах показали, когда какой код брать. В справочнике – коды видов операций, которые надо указывать в книге продаж, книге покупок и журнале учета счетов-фактур. Большинство из кодов перечислены в приложении к приказу ФНС от 14.03.2016 № ММВ-7-3/136@. Отдельные коды доведены письмами ФНС. Примеры, когда и какой код использовать, есть в приложении к письму ФНС от 20.09.2016 № СД-4-3/17657. Налоговики потребуют пояснения, если в ходе камеральной проверки декларации по НДС найдут нестыковки. К требованию инспекторы приложат перечень операций из соответствующего раздела декларации, по которым установлены расхождения, и справочно укажут код возможной ошибки (письма ФНС от 03.12.2018 № ЕД-4-15/23367, от 16.07.2013 № АС-4-2/12705). В справочнике – образцы пояснений к каждому коду ошибки. 
Пользователь: я спрашиваю не о журнале, а о книге продаж
Нет: Пользователь оценил чат
Оператор: Подскажите, пожалуйста, вам не подошел материал или что-то осталось непонятным?
Пользователь: ответ было про КВО в журнале выданных и полученных счетов-фактур, а я спрашивало про книгу продаж
Оператор: Минутку, пожалуйста...
Пользователь: кроме того, я и сама знаю, в каких ситуациях какие кода ставят, вопроз мой звучал так: могу ли я использовать код 01 при выставлении счетов-фактур покупателям фил-лицам. Не сводные с/ф или документы (где код 26)
Оператор: На ваш вопрос понадобится больше времени — мы изучим ситуацию и ответим вам во вкладке чата «Письменно». Сроки ответа могут быть увеличены (более 24 часов) из-за большой загруженности экспертной поддержки в связи с налоговой реформой. Приносим извинения за доставленные неудобства, мы стараемся в ближайшее время вернуть прежний срок ответов. Вы согласны подождать?
Пользователь: я сама задам тогда вопрос в ""Письменно"". Спасибо!
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14415827	"Пользователь: Добрый день! У нашей оргнизации имеентся сайт (НМА), приобрели Программу для ЭВМ 1С-Битрикс:Управление сайтом, лицензия малый бизнес (лицензионная поддержка) стоимость 40900 руб, можно ли эти расходы отнести на модернизацию НМА или признать их текущими расходами?
Оператор: Здравствуйте, Елена Александровна
Оператор: Минуту, пожалуйста
Оператор: Варианты учета затрат на неисключительные права пользования: в составе НМА через амортизацию — при периоде пользования более 12 месяцев, стоимости не ниже лимита и других признаках из пункта 4 ФСБУ 14/2022; в расходах на малоценные НМА по завершении капвложений — при периоде пользования более 12 месяцев и стоимости ниже лимита; в обычных расходах — при периоде пользования не более 12 месяцев независимо от стоимости либо при отсутствии других признаков из пункта 4 ФСБУ 14/2022. 
Оператор: Вы можете оценить мой ответ в конце диалога
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!
Нет: Пользователь оценил чат
Нет: Пользователь оценил чат
Нет: Пользователь оценил чат
Нет: Пользователь оценил чат
Нет: Пользователь оценил чат
Пользователь: Еще вопрос как в НУ отразить данные расходы
Оператор: Какая система налогообложения?
Пользователь: ОСНО
Пользователь: малый бизнес
Оператор: Неисключительные права на объекты интеллектуальной собственности, полученные по лицензионным договорам, для налога на прибыль к НМА не относят. Затраты на них можно учитывать как прочие экономически обоснованные расходы (п. 1 ст. 264 НК). Фиксированный разовый (паушальный) платеж признают в расходах, равномерно распределяя его между отчетными периодами в течение срока действия договора (п. 1, подп. 3 п. 7 ст. 272 НК, письмо Минфина от 14.05.2019 № 03-03-06/1/34302). Платеж за бессрочную лицензию учитывают в расходах равномерно в течение пяти лет с даты начала договора (п. 4 ст. 1235 ГК, письмо Минфина от 23.08.2022 № 03-03-06/1/82167). 
Оператор: спасибо за оценку
Нет: Пользователь оценил чат
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14415858	"Пользователь: Здравствуйте. Наша организация на УСН доходы минус расходы (5% НДС) сдает в аренду помещение и перевыставляем арендатору расходы на электроэнергию. Мосэнерго нам выставляет 100рублей за потребленную арендатором энергию. Мы перевыставляем арендатору 105 рублей (5% НДС), т.к. считаем это реализацией и мы не должны нести расходы,. Вопрос: это правильно? «Производственный календарь при пятидневной рабочей неделе на 2025 год» © Материал из БСС «Система Главбух». Подробнее: 
Оператор: Здравствуйте, Анна Васильевна
Оператор: Минуту, пожалуйста
Оператор: Уже ищу ответ. Подождите, пожалуйста.
Оператор: В данной ситуации арендодатель не может перевыставлять арендатору счета-фактуры на стоимость услуг, оказанных арендодателю снабжающими организациями (письма Минфина от 21.08.2020 № 02-08-10/73721, от 10.02.2011 № 03-03-06/1/86, от 14.05.2008 № 03-03-06/2/51 и ФНС от 04.02.2010 № ШС-22-3/86, от 23.04.2007 № ШТ-6-03/340). В обоснование своей точки зрения финансисты приводят следующие аргументы. 
Оператор: Вы можете оценить мой ответ в конце диалога
Пользователь: вы не поняли
Пользователь: мы не перевыставляем счет-фактуры
Пользователь: мы перевыставляем расходы на электричество
Оператор: Это относится ко всем расходам, которые вы перевыставляете. 
Пользователь: Например, арендодатель перевыставляет арендатору стоимость электроэнергии. Стоимость электроэнергии он включает в расходы, а компенсацию от арендатора должен включить в доходы (письма Минфина от 17.04.2019 № 03-03-07/27491, от 21.03.2019 № 03-11-11/18649, от 06.09.2017 № 03-03-06/3/57236, от 19.01.2006 № 03-03-04/1/43). «Налог на прибыль при перевыставлении услуг и возмещении расходов». Е. Попова © Материал из БСС «Система Главбух». Подробнее: 
Пользователь: если мы включаем в доход, то у нас на усн дходы облагаются 5% ндс
Пользователь: или мы должны этот доход без ндс?
Оператор: Минуту.
Пользователь: в договоре электроэнергия именуется как переменная часть, но мы выставляем отдельным счетом
Оператор: Если вы установили возмещение коммунальных слуг как переменную часть арендной платы, тогда здесь у вас возникает НДС, так как это не возмещение, а именно арендная плата. И вы должны в этом случае начислить НДС на сумму переменной части арендной платы. 
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14415930	"Пользователь: наша организация занизила страховые взносы в июле 2024, бухгалтер подал уточненный расчет на сумму 1307,70 руб и 04.02.25г. уплатил 1 570,00 на ЕНС с учетом пени начисленных. в сумме 262,3 руб. Но с ЕНС сумма не списывается налоговая прислала решение . - Сальдо единого налогового счета по сроку 25.10.2024г. равно 0 руб. - Сальдо единого налогового счета по сроку 04.02.2025г. равно 1 570,00 руб. По данным лицевого счета у налогоплательщика установлено: - Неуплаченная суммы доначисленного налога в размере 1307,70 руб. по установленным срокам. - Сальдо единого налогового счета по сроку 25.10.2024г. равно 0 руб. Таким образом, установлено нарушение пункта 11 статьи 431 НК РФ Всего по результатам настоящей проверки установлено: - нарушение п.3 ст. 427 НК РФ: занижение исчисленных страховых взносов за налоговый период 9 месяцев 2024г. в размере 1307,70 руб. - нарушение пункта 11 статьи 431 НК РФ: страховых взносов в размере 1307,70руб. по установленным срокам. в Решении указано 3.2. Предложить: Уплатить указанные в пункте 3.1 настоящего решения недоимку; Внести необходимые исправления в документы бухгалтерского и налогового учета. 04.02.25г. уплатил 1 570,00 на ЕНС с учетом пени начисленных. в сумме 262,3 руб. и 1 307,70 руб. но сальдо на ЕНС до сих пор висит. что делать?
Оператор: Здравствуйте, Марина Владимировна
Оператор: На ваш вопрос понадобится больше времени — мы изучим ситуацию и ответим вам во вкладке чата «Письменно». Сроки ответа могут быть увеличены (более 24 часов) из-за большой загруженности экспертной поддержки в связи с налоговой реформой. Приносим извинения за доставленные неудобства, мы стараемся в ближайшее время вернуть прежний срок ответов. Вы согласны подождать?
Оператор: Без вашего подтверждения мы не смогли передать вопрос экспертам. Если он не решится, сообщите мне об этом, или сразу отправьте его экспертам. Для этого перейдите во вкладку «Письменно» в окне этого чата.
Оператор: Вы можете оценить мой ответ в конце диалога
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14415948	"Пользователь: добрый день. МЫ НКО.Получено нами здание в безвозмездное пользование. Мы делаем отчет о целевом использовании средств и поступление этого здания попадает в графу всего поступило средств. То есть мы деньги физически на это здание не получали, чтобы его купить, мы получили само здание. Соответственно правильно ли данное отражение в отчете?
Оператор: Здравствуйте, Сергей Сергей
Оператор: Минуту, пожалуйста
Оператор: На ваш вопрос понадобится больше времени — мы изучим ситуацию и ответим вам во вкладке чата «Письменно». Сроки ответа могут быть увеличены (более 24 часов) из-за большой загруженности экспертной поддержки в связи с налоговой реформой. Приносим извинения за доставленные неудобства, мы стараемся в ближайшее время вернуть прежний срок ответов. Вы согласны подождать?
Пользователь: нет
Оператор: Вы можете оценить мой ответ в конце диалога
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14415959	"Пользователь: Организация перешла с 01.01.2025 года на УСН и НДС (20 И 10%). Вид деятельности розница. В ПЕРВОМ КВЫАРТАЛЕ 2025 года продавала товары закупленные в 4 квартале 2024 г. Можно ли восстановить НДС с остака? Всего остатка или только с проданных товаров?
Оператор: Здравствуйте, Светлана Сергеевна
Оператор: Минуту, пожалуйста
Оператор: Уже ищу ответ. Подождите, пожалуйста.
Оператор: Компании и ИП на общем режиме, которые с 2025 года выбрали общую ставку НДС на УСН 20 или 10 процентов, не восстанавливают НДС при переходе на УСН. Такая обязанность осталась в двух случаях, когда вы с 2025 года применяете: освобождение от НДС по статье 145 НК или пониженную ставку НДС 5 или 7 процентов (п. 3 ст. 170 НК). 
Оператор: Вы можете оценить мой ответ в конце диалога
Пользователь: Организация не была на общем режиме, была УСН дох.-расх. она и осталась
Оператор: Минутку, пожалуйста...
Оператор: Светлана Сергеевна, тогда не понятно, о восстановлении какого именно НДС идет речь? 
Оператор: Не получили от вас уточнений для корректного ответа. Если вопрос по-прежнему актуален, уточните его, пожалуйста, и напишите нам в чат.
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!
Пользователь: Может я неправильно выразилась, нас интересует, если компания закупила товары в 4 квартале 2024 года, а продала их в первом квартале 2025 го, можно ли входящий НДС 4 квартала взять в 1 квартале 2025 года?
Пользователь: До этого компания работала на УСН без НДС,а с 01.01.2025 года перешла на НДС общий 10 и 20
Оператор: Минутку, пожалуйста...
Оператор: Светлана Сергеевна, об этом тут 
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14415985	"Пользователь: форма справки об оказании образовательных услуг
Пользователь: пришлите пожалуйста. Добрый день
Оператор: Здравствуйте, Елена Владимировна
Пользователь: с 25г. которая действует
Пользователь: для получения социального вычета по ндфл
Оператор: Минутку, пожалуйста...
Оператор: С 1 января 2024 года для подтверждения соответствующих расходов на лечение необходимо представить в налоговую инспекцию справки: по форме из приказа ФНС от 08.11.2023 № ЕА-7-11/824@ – для расходов на медицинские услуги; форме из приказа ФНС от 12.10.2023 № БВ-7-11/736@ – для расходов на страхование. Эти справки заменяют все подтверждающие документы. Чтобы их получить, обратитесь в страховую, медицинскую организацию или ИП, который осуществляет медицинскую деятельность. Справку выдадут на бумаге или направят в ФНС в электронном виде, если поставщики услуг участвуют в электронном информационном обмене с ФНС. 
Оператор: Я могу вам помочь чем-нибудь еще?
Оператор: Вы можете оценить мой ответ в конце диалога
Пользователь: вопрос был по образовательным услугам
Пользователь: форма справки нужно, которая выдается при оказании образовательных услуг
Оператор: Минутку, пожалуйста...
Оператор: Да, простите С 1 января 2024 года для подтверждения расходов на обучение нужно получить справку об оплате образовательных услуг по форме из приказа ФНС от 18.10.2023 № ЕД-7-11/755@. Эта справка заменяет все подтверждающие документы. 
Оператор: Я могу вам помочь чем-нибудь еще?
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!
Пользователь: саму справку в ворде можно скачать?
Пользователь: в статье нет возможно сохранить саму справку
Оператор: Минутку, пожалуйста...
Оператор: Можно скачать в Excel
Пользователь: спасибо!
Оператор: Всегда рады быть Вам полезными
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14416040	"Пользователь: вчера задавала вопрос Письменно, до сих пор нет ответа
Оператор: Здравствуйте, Ольга Анатольевна
Оператор: Сейчас уточню.
Оператор: Сроки ответа временно увеличены из-за большой загруженности экспертной поддержки в связи с налоговой реформой. Приносим извинения за доставленные неудобства, будем стараться в ближайшее время вернуть прежний срок ответов. 
Оператор: Вы можете оценить мой ответ в конце диалога
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14416100	"Пользователь: Здравствуйте, подскажите, пожалуйста, если у нас сезонный бизнес и патент мы открываем на полгода каждый год, должны ли мы по окончании очередного патента снимать ККТ с регистрации в ФНС, а при начале деятельности уже по следующему патенту опять регистрировать ККТ в ФНС? Или это считается перерегистрация ККТ? Или мы все-таки ничего не делаем с ККТ, пока полгода бизнес по патенту не ведется?
Оператор: Здравствуйте, Инга Владимировна
Оператор: Минутку, пожалуйста...
Оператор: Вот ссылка по вашему вопросу.
Оператор: Вы можете оценить мой ответ в конце диалога
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!
Пользователь: Здесь ответ касается тех, кто полностью перестает использовать кассу по каким-либо причинам, а если мы полгода не используем кассу, а потом опять во время сезона используем кассу, затем опять перерыв полгода
Оператор: Обязанности снимать ККМ с учета нет в такой ситуации.
Нет: Пользователь оценил чат
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14416113	"Пользователь: Добрый день! Если мы проводим премии покупателей в 2025 году по итогам 2024 года, то проводим в 2025 г. на сч.91.02 как убытки прошлых лет. А как быть, если мы проводим УКД на входящий акт на услугу от поставщика по рекламным или иным расходам в январе 2025 года по первичному документу от 2024 года - также на с.91.02 - убытки прошлых лет?
Оператор: Здравствуйте, Наталия Андреевна
Пользователь: Добрый день! Если мы проводим премии покупателей в 2025 году по итогам 2024 года, то проводим в 2025 г. на сч.91.02 как убытки прошлых лет. А как быть, если мы проводим УКД на входящий акт на услугу от поставщика по рекламным или иным расходам в январе 2025 года по первичному документу от 2024 года - также на с.91.02 - убытки прошлых лет?
Оператор: Уже ищу ответ. Подождите, пожалуйста.
Оператор: В бухучете изменение стоимости поставки по корректировочному счету-фактуре отражают в том периоде, когда продавец и покупатель изменение стоимости согласовали (п. 1 ст. 9, п. 1 ст. 10 Закона от 06.12.2011 № 402-ФЗ). подробнее 
Пользователь: Вы мне скинули про поставку товара, сч.90, выручка, а я вам про получение услуг
Оператор: Наталия Андреевна, реализация услуг также отражается через 90 счет 
Пользователь: Я же пишу, что не реализация, а входящая услуга, поступление
Пользователь: Мы не продаем услуги, а получаем от поставщика
Оператор: Сейчас уточню.
Оператор: Как отразить в бухучете получение скидки от исполнителя на работы или услуги 
Оператор: Вы можете оценить мой ответ в конце диалога
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14416158	"Пользователь: Добрый вечер , у нас еще вопрос по УСН+5% , ранее входной ндс с товаров и услуг мы включали в стоимость товара и включали его в расходы при расчете УСН, сейчас при УСН и НДС 5 % мы не можем включит входной НДС в вычет по НДС, но ВОПРОС- МОЖЕМ ЛИ МЫ ВКЛЮЧИТЬ ВХОДНОЙ НДС в РАСХОДЫ ПО УСН ?
Оператор: Здравствуйте, Татьяна Владимировна
Оператор: Уже ищу ответ. Подождите, пожалуйста.
Оператор: Как учесть НДС при УСН Входной НДС в расходах На УСН с объектом «доходы минус расходы» с 2025 года входной НДС включают в расходы, только если нет права на вычет этого налога. Например, если упрощенец применяет освобождение от НДС либо пониженную ставку НДС в размере 5 или 7 процентов (подп. 8 п. 2 ст. 170 НК). При уплате НДС по обычным ставкам 10 и 20 процентов входной НДС принимают к вычету, в расходах его уже не учитывают. 
Оператор: Я могу вам помочь чем-нибудь еще?
Оператор: Вы можете оценить мой ответ в конце диалога
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!
Пользователь: а книгу продаж и декларацию по нДС упрощенец с 5% НДС должен сдавать ?
Оператор: Уже ищу ответ. Подождите, пожалуйста.
Оператор: Как составлять счета-фактуры, вести книги покупок и продаж по НДС на УСН с 2025 года Компании и ИП на УСН в 2025 году должны составлять счета-фактуры и вести книги покупок и продаж, если обязаны исчислить и уплатить НДС в бюджет (п. 3 ст. 168 НК). Упрощенцы, которые освобождены от НДС, в том числе по статье 145 НК, счета-фактуры не выставляют (п. 5 ст. 168 НК). Специальных правил для заполнения счетов-фактур, книг покупок и продаж нет, действует единый порядок, единственная особенность – нужно указывать выбранную вами ставку НДС на УСН. Как составить и сдать декларацию по НДС на УСН с 2025 года Декларацию по НДС должны сдавать все компании и ИП на УСН, которые обязаны начислить и уплатить НДС (п. 5 ст. 174 НК, п. 1 Методических рекомендаций из письма ФНС от 17.10.2024 № СД-4-3/11815@). Ее форма, формат и порядок заполнения утверждены приказом ФНС от 05.11.2024 № ЕД-7-3/989@. 
Нет: Пользователь оценил чат
Оператор: Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14416171	"Пользователь: К СОЖАЛЕНИЮ ФОРМА НЕ ОТВЕЧАЕТ СЕГОДНИШНИМ ТРЕБОВАНИЯМ МИНТРАНСА...
Оператор: Здравствуйте, Николай Николаевич
Пользователь: Добрый день!
Оператор: Минуту, пожалуйста
Оператор: все формы приведены только в этой статье 
Пользователь: дайте ссылку СКАЧИВАНИЯ путевого листа как в ПРИМЕРЕ ЗАПОЛНЕНИЯ...
Пользователь: ЕСЛИ МОЖНО В Word
Оператор: в данном формате в базе нет формы. 
Пользователь: это не то
Нет: Пользователь оценил чат
Оператор: Николай Николаевич, других форм нет, все, что есть в базе мы Вам предоставили. 
Оператор: Всего Вам доброго! 
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14416204	"Оператор: Здравствуйте, Ирина Борисовна
Пользователь: Я ПРОШУ, чтобы мне не звонили сотрудники ваших сервисов (всех продуктов, которые у нас есть) и не отвлекали от работы. Это серьёзно отвлекает от рабочего процесса и ничего, кроме раздражения не вызывает.
Пользователь: Если у меня возникнут вопросы по работе ваших сервисов - я способна написать в поддержку и попросить о помощи или о пояснениях.
Оператор: Ирина Борисовна, отключила Вас от обзвона 
Пользователь: Огромное вам спасибо!
Оператор: рада помочь! 
Оператор: Вы можете оценить мой ответ в конце диалога
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
14416213	"Пользователь: добрый день , как по инн узнать среднесписочную численность контрагента
Оператор: Здравствуйте, Мария Алексеевна! У вас сейчас приоритетная поддержка. Постараемся помочь как можно скорее!
Пользователь: спасибо
Оператор: Минутку, пожалуйста...
Оператор: Проверить контрагента можно в платном сервисе «Главбух Контрагенты». Вы узнаете, есть ли у контрагента необходимые ресурсы, нет ли задолженностей по налогам, судов и исполнительных производств. Сервис проверит контрагента по методике ФНС и подготовит отчеты для налоговиков. Чтобы получить необходимые данные, введите в поисковую строку сервиса название, ИНН или ОГРН нужной организации. Информация представлена в одном окне и обновляется ежедневно. 
Оператор: Вы можете оценить мой ответ в конце диалога
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!
Пользователь: хорошо, но ваш сервис не дает информацию по сренейсписочной численности.
Пользователь: а на нужно у
Пользователь: знать среднесписочную контрагента
Пользователь: как ее узнать
Оператор: Получить информацию о контрагентах можно в сервисе ФНС «Открытые данные». ФНС разместила в нем сведения, которые ранее составляли налоговую тайну: среднесписочную численность сотрудников организации; специальные налоговые режимы, которые применяют организации; участие в консолидированной группе налогоплательщиков (КГН); долги по налогам, страховым взносам, пеням и штрафам; штрафы за налоговые правонарушения; сведения о доходах и расходах по данным бухотчетности. 
Оператор: Если у вас остались вопросы, нужны уточнения или более подробный ответ, пожалуйста, напишите мне. Я подберу дополнительные материалы или передам ваш вопрос в экспертную поддержку. Удачного дня!"
